dose,table,lang,target,lineage,slope,n_prompts,match_framed
lift,contextual,en,slot_institutional_en_v3:target,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.05494113076360029,1763,1
lift,contextual,en,slot_institutional_en_v3:target,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.03148554868692282,1770,1
lift,contextual,en,slot_institutional_en_v3:target,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.023336941987934623,1755,1
lift,contextual,en,slot_institutional_en_v3:target,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.11614980027134865,1790,1
lift,contextual,en,slot_institutional_en_v3:target,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.03368264819607846,1799,1
lift,contextual,en,slot_institutional_en_v3:target,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.011980325570534628,1740,1
lift,contextual,en,slot_institutional_en_v3:target,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.02568892936786556,1803,1
lift,contextual,en,slot_institutional_en_v3:target,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.012550782322886304,1782,1
lift,contextual,en,slot_institutional_en_v3:target,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.04788813170883052,1758,1
lift,contextual,en,slot_institutional_en_v3:target,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.08018779235647383,1771,1
lift,contextual,en,slot_institutional_en_v3:target,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.03147052305098167,1778,1
lift,contextual,en,slot_institutional_en_v3:target,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.01836593611174727,1790,1
lift,contextual,en,slot_institutional_en_v3:target,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.05622180664143807,1776,1
lift,contextual,en,slot_institutional_en_v3:termination,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.006377693659735417,1770,1
lift,contextual,en,slot_institutional_en_v3:termination,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.026630249768127657,1740,1
lift,contextual,en,slot_institutional_en_v3:termination,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.019714005591570237,1776,1
lift,contextual,en,slot_institutional_en_v3:termination,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.006257059878362699,1724,1
lift,contextual,en,slot_institutional_en_v3:termination,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.0037633619971601663,1737,1
lift,contextual,en,slot_institutional_en_v3:termination,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.01873196563662712,1767,1
lift,contextual,en,slot_institutional_en_v3:termination,LLM360/Amber>LLM360/AmberSafe,0.06266118737158977,1799,1
lift,contextual,en,slot_institutional_en_v3:termination,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.02359712095285788,1786,1
lift,contextual,en,slot_institutional_en_v3:termination,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.009001468887259785,1760,1
lift,contextual,en,slot_institutional_en_v3:termination,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.012942631356700509,1727,1
lift,contextual,en,slot_institutional_en_v3:termination,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.00492600142944551,1684,1
lift,contextual,en,slot_institutional_en_v3:termination,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.011388883522705633,1743,1
lift,contextual,en,slot_institutional_en_v3:termination,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.001035106060901682,1770,1
lift,contextual,en,slot_institutional_en_v3:termination,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.003952666084770588,1734,1
lift,contextual,en,slot_institutional_en_v3:termination,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.024329650685318,1816,1
lift,contextual,en,slot_institutional_en_v3:termination,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.01760403266037815,1767,1
lift,contextual,en,slot_institutional_en_v3:termination,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.07525646474080738,1797,1
lift,contextual,en,slot_institutional_en_v3:termination,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.0020786282170507722,1801,1
lift,contextual,en,slot_institutional_en_v3:termination,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.008190535098387677,1799,1
lift,contextual,en,slot_institutional_en_v3:termination,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.00043906555843126866,1756,1
lift,contextual,en,slot_institutional_en_v3:termination,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.01928514987001551,1766,1
lift,contextual,en,slot_institutional_en_v3:termination,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.0004916339358049623,1747,1
lift,contextual,en,slot_institutional_en_v3:termination,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.004383226119270717,1768,1
lift,contextual,en,slot_institutional_en_v3:termination,google/gemma-2-9b>google/gemma-2-9b-it,0.001994088075898107,1783,1
lift,contextual,en,slot_institutional_en_v3:termination,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.012170608886052838,1789,1
lift,contextual,en,slot_institutional_en_v3:termination,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.002644874584825472,1753,1
lift,contextual,en,slot_institutional_en_v3:termination,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.0015611614162183219,1756,1
lift,contextual,en,slot_institutional_en_v3:termination,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.007234128150888183,1802,1
lift,contextual,en,slot_institutional_en_v3:termination,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.015863100768234724,1754,1
lift,contextual,en,slot_institutional_en_v3:termination,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.07306403578939,1766,1
lift,contextual,en,slot_institutional_en_v3:termination,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.012058858337970688,1763,1
lift,contextual,en,slot_institutional_en_v3:termination,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.001079103797629736,1789,1
lift,contextual,en,slot_institutional_en_v3:termination,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.030241353418125564,1763,1
lift,contextual,en,slot_institutional_en_v3:termination,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.017365929408146394,1770,1
lift,contextual,en,slot_institutional_en_v3:termination,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.002074566944131544,1755,1
lift,contextual,en,slot_institutional_en_v3:termination,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,0.04242154562385241,1790,1
lift,contextual,en,slot_institutional_en_v3:termination,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.012722542864633174,1799,1
lift,contextual,en,slot_institutional_en_v3:termination,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.0013281772602827743,1740,1
lift,contextual,en,slot_institutional_en_v3:termination,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.023667696513305053,1803,1
lift,contextual,en,slot_institutional_en_v3:termination,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.027119400863973086,1782,1
lift,contextual,en,slot_institutional_en_v3:termination,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.006407349895845413,1758,1
lift,contextual,en,slot_institutional_en_v3:termination,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.031356133985155785,1771,1
lift,contextual,en,slot_institutional_en_v3:termination,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,0.013201291899973806,1778,1
lift,contextual,en,slot_institutional_en_v3:termination,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.01029725243678269,1790,1
lift,contextual,en,slot_institutional_en_v3:termination,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.006167629386866315,1776,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.05664008074102596,1770,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,-0.018961099386088233,1740,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.004450708380255643,1776,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.0023513587421488103,1724,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.027923407670421955,1737,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.01982924907543809,1767,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,LLM360/Amber>LLM360/AmberSafe,-4.57784554578352e-05,1799,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.0009208862611395926,1786,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.0036486713462189273,1760,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.012935527299956154,1727,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,0.006947053664264172,1684,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.011542585088766237,1743,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0036828030718595653,1770,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.00369254103983822,1734,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.03128141051406053,1816,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.0575199238642438,1767,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.021536162970787764,1797,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.01410605961884621,1801,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.0021260463527874016,1799,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.08368985615448049,1756,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.04124996495306889,1766,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.010308855058578911,1747,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.02640465143844563,1768,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,google/gemma-2-9b>google/gemma-2-9b-it,0.1273970283527345,1783,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.039166854111640594,1789,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.03973682544259032,1753,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.0562085888632833,1756,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.08245438117978793,1802,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.008251292251451962,1754,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.0381604520071545,1766,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.003017852102917918,1763,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.04161928633818316,1789,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.025272167336113968,1763,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.03598853434378537,1770,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.045256575418639845,1755,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,0.02746275810959562,1790,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.10034845389136832,1799,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,8.068054602877816e-05,1740,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.04064187071297857,1803,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.033952914981980525,1782,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.02201016472693024,1758,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.08522653619428547,1771,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,0.02090785931431972,1778,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.014996936965511009,1790,1
lift,contextual,en,slot_institutional_en_v3:vocalisation,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.07091956681588552,1776,1
lift,contextual,en,slot_rating_en_v6:aggression,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.0013068952546875763,267,1
lift,contextual,en,slot_rating_en_v6:aggression,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.009402414077433394,266,1
lift,contextual,en,slot_rating_en_v6:aggression,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.005949709696486445,267,1
lift,contextual,en,slot_rating_en_v6:aggression,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.0009757190501314063,263,1
lift,contextual,en,slot_rating_en_v6:aggression,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0007627973080522471,260,1
lift,contextual,en,slot_rating_en_v6:aggression,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.0024820604421014053,267,1
lift,contextual,en,slot_rating_en_v6:aggression,LLM360/Amber>LLM360/AmberSafe,0.005742857370595646,273,1
lift,contextual,en,slot_rating_en_v6:aggression,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.006824876747579771,269,1
lift,contextual,en,slot_rating_en_v6:aggression,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.0026506914695559208,265,1
lift,contextual,en,slot_rating_en_v6:aggression,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.001631905187152751,258,1
lift,contextual,en,slot_rating_en_v6:aggression,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.015839984857924032,268,1
lift,contextual,en,slot_rating_en_v6:aggression,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.009665481120892357,262,1
lift,contextual,en,slot_rating_en_v6:aggression,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.007835639417327303,267,1
lift,contextual,en,slot_rating_en_v6:aggression,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.008494200228980425,263,1
lift,contextual,en,slot_rating_en_v6:aggression,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.005983176098922996,268,1
lift,contextual,en,slot_rating_en_v6:aggression,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.007976553359417098,254,1
lift,contextual,en,slot_rating_en_v6:aggression,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.004752557273109547,266,1
lift,contextual,en,slot_rating_en_v6:aggression,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.03206818220464727,264,1
lift,contextual,en,slot_rating_en_v6:aggression,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.04021183735007371,266,1
lift,contextual,en,slot_rating_en_v6:aggression,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.012337149187389396,267,1
lift,contextual,en,slot_rating_en_v6:aggression,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.00792021296887698,257,1
lift,contextual,en,slot_rating_en_v6:aggression,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.004053848865610508,263,1
lift,contextual,en,slot_rating_en_v6:aggression,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.027925158202734293,262,1
lift,contextual,en,slot_rating_en_v6:aggression,google/gemma-2-9b>google/gemma-2-9b-it,-0.027453887997878804,264,1
lift,contextual,en,slot_rating_en_v6:aggression,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.009269827137024886,259,1
lift,contextual,en,slot_rating_en_v6:aggression,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.024961492449754732,259,1
lift,contextual,en,slot_rating_en_v6:aggression,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.006360217131832418,261,1
lift,contextual,en,slot_rating_en_v6:aggression,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.039144278028961366,262,1
lift,contextual,en,slot_rating_en_v6:aggression,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.0037439560168413023,255,1
lift,contextual,en,slot_rating_en_v6:aggression,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.03402866325266342,264,1
lift,contextual,en,slot_rating_en_v6:aggression,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.009078545272709047,271,1
lift,contextual,en,slot_rating_en_v6:aggression,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.0011204454204272135,267,1
lift,contextual,en,slot_rating_en_v6:aggression,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.005511888235708623,259,1
lift,contextual,en,slot_rating_en_v6:aggression,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.004948233952283587,256,1
lift,contextual,en,slot_rating_en_v6:aggression,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.0038322634058569065,265,1
lift,contextual,en,slot_rating_en_v6:aggression,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.002084424472844721,270,1
lift,contextual,en,slot_rating_en_v6:aggression,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.01580888280885522,262,1
lift,contextual,en,slot_rating_en_v6:aggression,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.005587179845699154,263,1
lift,contextual,en,slot_rating_en_v6:aggression,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.01772492376862678,269,1
lift,contextual,en,slot_rating_en_v6:aggression,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.03242385775876725,260,1
lift,contextual,en,slot_rating_en_v6:aggression,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.014328351477321248,262,1
lift,contextual,en,slot_rating_en_v6:aggression,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.0030231090889087163,266,1
lift,contextual,en,slot_rating_en_v6:aggression,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.004333048875657884,264,1
lift,contextual,en,slot_rating_en_v6:aggression,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.02102824836004484,265,1
lift,contextual,en,slot_rating_en_v6:aggression,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.010484094806571967,268,1
lift,contextual,en,slot_rating_en_v6:deliberation,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.010648098198809757,267,1
lift,contextual,en,slot_rating_en_v6:deliberation,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.07056212655773744,266,1
lift,contextual,en,slot_rating_en_v6:deliberation,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.0816875204054853,267,1
lift,contextual,en,slot_rating_en_v6:deliberation,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.01686043677446112,263,1
lift,contextual,en,slot_rating_en_v6:deliberation,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.007404070606870782,260,1
lift,contextual,en,slot_rating_en_v6:deliberation,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.015072581260810517,267,1
lift,contextual,en,slot_rating_en_v6:deliberation,LLM360/Amber>LLM360/AmberSafe,-0.02281347650287586,273,1
lift,contextual,en,slot_rating_en_v6:deliberation,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,-0.05300076588896986,269,1
lift,contextual,en,slot_rating_en_v6:deliberation,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.016146822119717314,265,1
lift,contextual,en,slot_rating_en_v6:deliberation,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,0.0170287584158616,258,1
lift,contextual,en,slot_rating_en_v6:deliberation,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.016402918074715275,268,1
lift,contextual,en,slot_rating_en_v6:deliberation,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.014379654317108411,262,1
lift,contextual,en,slot_rating_en_v6:deliberation,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.01509148533170685,267,1
lift,contextual,en,slot_rating_en_v6:deliberation,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.012458464363856338,263,1
lift,contextual,en,slot_rating_en_v6:deliberation,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.01542337376623225,268,1
lift,contextual,en,slot_rating_en_v6:deliberation,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.013769659173054075,254,1
lift,contextual,en,slot_rating_en_v6:deliberation,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.017531752263849638,266,1
lift,contextual,en,slot_rating_en_v6:deliberation,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.026581390790622172,264,1
lift,contextual,en,slot_rating_en_v6:deliberation,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.04810171817133819,266,1
lift,contextual,en,slot_rating_en_v6:deliberation,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.008384217136565956,267,1
lift,contextual,en,slot_rating_en_v6:deliberation,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.04812092668472147,257,1
lift,contextual,en,slot_rating_en_v6:deliberation,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.00916657347264126,263,1
lift,contextual,en,slot_rating_en_v6:deliberation,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.04924211206995636,262,1
lift,contextual,en,slot_rating_en_v6:deliberation,google/gemma-2-9b>google/gemma-2-9b-it,0.16573882445744606,264,1
lift,contextual,en,slot_rating_en_v6:deliberation,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.049503370417346565,259,1
lift,contextual,en,slot_rating_en_v6:deliberation,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.025378764146301473,259,1
lift,contextual,en,slot_rating_en_v6:deliberation,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.02354373171884617,261,1
lift,contextual,en,slot_rating_en_v6:deliberation,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.10524452325748848,262,1
lift,contextual,en,slot_rating_en_v6:deliberation,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.00562314980150134,255,1
lift,contextual,en,slot_rating_en_v6:deliberation,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,0.041388755136817494,264,1
lift,contextual,en,slot_rating_en_v6:deliberation,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.04265053783599977,271,1
lift,contextual,en,slot_rating_en_v6:deliberation,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.02208907174331211,267,1
