dose,table,lang,target,lineage,slope,n_prompts,match_framed
lift,contextual,en,slot_institutional_en_v3:collective,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.010709828219038656,1238,0
lift,contextual,en,slot_institutional_en_v3:collective,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.004246675359380899,1203,0
lift,contextual,en,slot_institutional_en_v3:collective,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,-0.01489080762164687,1248,0
lift,contextual,en,slot_institutional_en_v3:collective,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.008285373019329636,630,0
lift,contextual,en,slot_institutional_en_v3:collective,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.010108538228918475,1250,0
lift,contextual,en,slot_institutional_en_v3:collective,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.00029397768653264693,1212,0
lift,contextual,en,slot_institutional_en_v3:collective,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,0.0052104798943688625,1238,0
lift,contextual,en,slot_institutional_en_v3:collective,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,-0.011324757783177285,1225,0
lift,contextual,en,slot_institutional_en_v3:collective,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,-0.022339572879345786,1252,0
lift,contextual,en,slot_institutional_en_v3:collective,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,-0.012634951012112434,1243,0
lift,contextual,en,slot_institutional_en_v3:collective,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.0021062256573230425,1237,0
lift,contextual,en,slot_institutional_en_v3:collective,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.03417578332039886,1219,0
lift,contextual,en,slot_institutional_en_v3:collective,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,0.012589905890263568,1176,0
lift,contextual,en,slot_institutional_en_v3:collective,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,0.006863125383592447,1233,0
lift,contextual,en,slot_institutional_en_v3:collective,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,-0.004121139618698968,1245,0
lift,contextual,en,slot_institutional_en_v3:collective,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.018236152821045078,1236,0
lift,contextual,en,slot_institutional_en_v3:collective,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.0013005102733701578,1244,0
lift,contextual,en,slot_institutional_en_v3:collective,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.0293777170793524,1242,0
lift,contextual,en,slot_institutional_en_v3:collective,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.017109530870722003,1231,0
lift,contextual,en,slot_institutional_en_v3:collective,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,0.006161078068832627,1253,0
lift,contextual,en,slot_institutional_en_v3:collective,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,-0.03177306103375288,1125,0
lift,contextual,en,slot_institutional_en_v3:collective,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.018746239929614543,1229,0
lift,contextual,en,slot_institutional_en_v3:deference,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.036113516719523814,1247,0
lift,contextual,en,slot_institutional_en_v3:deference,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.08054695622009968,1180,0
lift,contextual,en,slot_institutional_en_v3:deference,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.018386058809002542,1258,0
lift,contextual,en,slot_institutional_en_v3:deference,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.0027761783961030967,1239,0
lift,contextual,en,slot_institutional_en_v3:deference,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.010805885059244909,1239,0
lift,contextual,en,slot_institutional_en_v3:deference,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.004761611583515303,1216,0
lift,contextual,en,slot_institutional_en_v3:deference,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.002610668082048273,1252,0
lift,contextual,en,slot_institutional_en_v3:deference,LLM360/Amber>LLM360/AmberSafe,0.025927788732461734,1215,0
lift,contextual,en,slot_institutional_en_v3:deference,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.04572077375974725,1214,0
lift,contextual,en,slot_institutional_en_v3:deference,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.0006807479502945846,1198,0
lift,contextual,en,slot_institutional_en_v3:deference,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.01310316425293537,1206,0
lift,contextual,en,slot_institutional_en_v3:deference,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.005344015450629555,1185,0
lift,contextual,en,slot_institutional_en_v3:deference,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.0076509038097375606,1249,0
lift,contextual,en,slot_institutional_en_v3:deference,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,-0.005700375624058919,1247,0
lift,contextual,en,slot_institutional_en_v3:deference,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.0036149428420065056,1239,0
lift,contextual,en,slot_institutional_en_v3:deference,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.01390204416044033,1242,0
lift,contextual,en,slot_institutional_en_v3:deference,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,-0.02880189654192505,1223,0
lift,contextual,en,slot_institutional_en_v3:deference,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.018718769427639784,1176,0
lift,contextual,en,slot_institutional_en_v3:deference,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,0.03367697491145857,1207,0
lift,contextual,en,slot_institutional_en_v3:deference,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.029138979559420717,1254,0
lift,contextual,en,slot_institutional_en_v3:deference,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,0.009764442371375253,1244,0
lift,contextual,en,slot_institutional_en_v3:deference,bigscience/bloom-7b1>bigscience/bloomz-7b1,-0.005983823242489626,1241,0
lift,contextual,en,slot_institutional_en_v3:deference,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.0018525877093202344,1209,0
lift,contextual,en,slot_institutional_en_v3:deference,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.005428821790893354,1247,0
lift,contextual,en,slot_institutional_en_v3:deference,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.02299679846444318,1263,0
lift,contextual,en,slot_institutional_en_v3:deference,google/gemma-2-9b>google/gemma-2-9b-it,0.04360040994212079,1248,0
lift,contextual,en,slot_institutional_en_v3:deference,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.047670554993124024,1231,0
lift,contextual,en,slot_institutional_en_v3:deference,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,-0.015469667512496997,1219,0
lift,contextual,en,slot_institutional_en_v3:deference,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.042000577960098394,1238,0
lift,contextual,en,slot_institutional_en_v3:deference,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.010228352004171201,1203,0
lift,contextual,en,slot_institutional_en_v3:deference,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.004349764268869623,1248,0
lift,contextual,en,slot_institutional_en_v3:deference,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.01577248800185698,630,0
lift,contextual,en,slot_institutional_en_v3:deference,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.03879805522331225,1250,0
lift,contextual,en,slot_institutional_en_v3:deference,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.014742509594032569,1212,0
lift,contextual,en,slot_institutional_en_v3:deference,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,-0.019992483917788705,1238,0
lift,contextual,en,slot_institutional_en_v3:deference,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.012849323598198105,1225,0
lift,contextual,en,slot_institutional_en_v3:deference,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,0.042919589740775345,1252,0
lift,contextual,en,slot_institutional_en_v3:deference,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,0.03860265436495968,1243,0
lift,contextual,en,slot_institutional_en_v3:deference,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.004923823978500654,1237,0
lift,contextual,en,slot_institutional_en_v3:deference,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,0.050842277126907615,1219,0
lift,contextual,en,slot_institutional_en_v3:deference,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,0.06464582243490558,1176,0
lift,contextual,en,slot_institutional_en_v3:deference,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.0024932454560785,1233,0
lift,contextual,en,slot_institutional_en_v3:deference,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.0027017313634026554,1245,0
lift,contextual,en,slot_institutional_en_v3:deference,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.0005412892116768174,1236,0
lift,contextual,en,slot_institutional_en_v3:deference,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.02051726926597182,1244,0
lift,contextual,en,slot_institutional_en_v3:deference,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.004943475860653782,1242,0
lift,contextual,en,slot_institutional_en_v3:deference,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.07718887634315688,1231,0
lift,contextual,en,slot_institutional_en_v3:deference,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.007674594883913546,1253,0
lift,contextual,en,slot_institutional_en_v3:deference,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.06852329490882127,1125,0
lift,contextual,en,slot_institutional_en_v3:deference,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,0.03550967168817934,1229,0
lift,contextual,en,slot_institutional_en_v3:delay,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.00928660806278,1247,0
lift,contextual,en,slot_institutional_en_v3:delay,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.04855213327279365,1180,0
lift,contextual,en,slot_institutional_en_v3:delay,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.021422737900872,1258,0
lift,contextual,en,slot_institutional_en_v3:delay,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.0004289661876293529,1239,0
lift,contextual,en,slot_institutional_en_v3:delay,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.006182361878520354,1239,0
lift,contextual,en,slot_institutional_en_v3:delay,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.02411609824156093,1216,0
lift,contextual,en,slot_institutional_en_v3:delay,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,0.0030574192079220407,1252,0
lift,contextual,en,slot_institutional_en_v3:delay,LLM360/Amber>LLM360/AmberSafe,0.08841454269733064,1215,0
lift,contextual,en,slot_institutional_en_v3:delay,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.016163260404784614,1214,0
lift,contextual,en,slot_institutional_en_v3:delay,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,-0.02720527178674726,1198,0
lift,contextual,en,slot_institutional_en_v3:delay,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.0018185937771719625,1206,0
lift,contextual,en,slot_institutional_en_v3:delay,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.012876689496021906,1185,0
lift,contextual,en,slot_institutional_en_v3:delay,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,0.0013782156520671675,1249,0
lift,contextual,en,slot_institutional_en_v3:delay,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.02385896394061358,1247,0
lift,contextual,en,slot_institutional_en_v3:delay,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,0.0108622545694712,1239,0
lift,contextual,en,slot_institutional_en_v3:delay,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,0.016764158727238413,1242,0
lift,contextual,en,slot_institutional_en_v3:delay,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,0.015521856714684238,1223,0
lift,contextual,en,slot_institutional_en_v3:delay,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,0.001754414601634554,1176,0
lift,contextual,en,slot_institutional_en_v3:delay,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.018170118108718412,1207,0
lift,contextual,en,slot_institutional_en_v3:delay,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,0.004515285312240373,1254,0
lift,contextual,en,slot_institutional_en_v3:delay,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.002491357220012547,1244,0
lift,contextual,en,slot_institutional_en_v3:delay,bigscience/bloom-7b1>bigscience/bloomz-7b1,-0.018521302772761046,1241,0
lift,contextual,en,slot_institutional_en_v3:delay,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,0.010566563594504527,1209,0
lift,contextual,en,slot_institutional_en_v3:delay,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,0.01143669267359697,1247,0
lift,contextual,en,slot_institutional_en_v3:delay,gl198976/mpt-7b>gl198976/mpt-7b-instruct,-0.029411193824595037,1263,0
lift,contextual,en,slot_institutional_en_v3:delay,google/gemma-2-9b>google/gemma-2-9b-it,-0.008038834068892985,1248,0
lift,contextual,en,slot_institutional_en_v3:delay,google/recurrentgemma-9b>google/recurrentgemma-9b-it,0.0025707338708073056,1231,0
lift,contextual,en,slot_institutional_en_v3:delay,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.02195607665275369,1219,0
lift,contextual,en,slot_institutional_en_v3:delay,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,0.007417991948662672,1238,0
lift,contextual,en,slot_institutional_en_v3:delay,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,0.04709003241923674,1203,0
lift,contextual,en,slot_institutional_en_v3:delay,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.00985738485153616,1248,0
lift,contextual,en,slot_institutional_en_v3:delay,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.0027255977754240238,630,0
lift,contextual,en,slot_institutional_en_v3:delay,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,0.008787281839120227,1250,0
lift,contextual,en,slot_institutional_en_v3:delay,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,0.0173374515810819,1212,0
lift,contextual,en,slot_institutional_en_v3:delay,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,0.01990776372082282,1238,0
lift,contextual,en,slot_institutional_en_v3:delay,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.0253287372229163,1225,0
lift,contextual,en,slot_institutional_en_v3:delay,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,0.015250829802745017,1252,0
lift,contextual,en,slot_institutional_en_v3:delay,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,0.019680868020467795,1243,0
lift,contextual,en,slot_institutional_en_v3:delay,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,0.02011068853523562,1237,0
lift,contextual,en,slot_institutional_en_v3:delay,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.03795392349729881,1219,0
lift,contextual,en,slot_institutional_en_v3:delay,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,0.03497790304662329,1176,0
lift,contextual,en,slot_institutional_en_v3:delay,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.02174603717355406,1233,0
lift,contextual,en,slot_institutional_en_v3:delay,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.01640938274785328,1245,0
lift,contextual,en,slot_institutional_en_v3:delay,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,0.0051751996030629105,1236,0
lift,contextual,en,slot_institutional_en_v3:delay,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,0.02256275369069413,1244,0
lift,contextual,en,slot_institutional_en_v3:delay,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,0.007674473060287828,1242,0
lift,contextual,en,slot_institutional_en_v3:delay,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,0.0028666692723274077,1231,0
lift,contextual,en,slot_institutional_en_v3:delay,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.0005024078290597578,1253,0
lift,contextual,en,slot_institutional_en_v3:delay,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.03261418893492782,1125,0
lift,contextual,en,slot_institutional_en_v3:delay,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.028052642459134282,1229,0
lift,contextual,en,slot_institutional_en_v3:mediation,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,-0.010695202054312661,1247,0
lift,contextual,en,slot_institutional_en_v3:mediation,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.02152484828273821,1180,0
lift,contextual,en,slot_institutional_en_v3:mediation,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,-0.010871490861579904,1258,0
lift,contextual,en,slot_institutional_en_v3:mediation,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,0.0008784799566434129,1239,0
lift,contextual,en,slot_institutional_en_v3:mediation,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,-0.0005576195578452084,1239,0
lift,contextual,en,slot_institutional_en_v3:mediation,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,0.005635346572414127,1216,0
lift,contextual,en,slot_institutional_en_v3:mediation,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,-0.01652140770094517,1252,0
lift,contextual,en,slot_institutional_en_v3:mediation,LLM360/Amber>LLM360/AmberSafe,-0.07024791436337147,1215,0
lift,contextual,en,slot_institutional_en_v3:mediation,OpenLLM-France/Lucie-7B>OpenLLM-France/Lucie-7B-Instruct-v1.1,0.007793984480317347,1214,0
lift,contextual,en,slot_institutional_en_v3:mediation,Qwen/Qwen2.5-0.5B>Qwen/Qwen2.5-0.5B-Instruct,0.006206458819880996,1198,0
lift,contextual,en,slot_institutional_en_v3:mediation,Qwen/Qwen2.5-7B>Qwen/Qwen2.5-7B-Instruct,-0.016293809095133855,1206,0
lift,contextual,en,slot_institutional_en_v3:mediation,Qwen/Qwen3-8B-Base>Qwen/Qwen3-8B,-0.025858824431135838,1185,0
lift,contextual,en,slot_institutional_en_v3:mediation,RWKV/rwkv-4-7b-pile>RWKV/rwkv-raven-7b,-0.002820104198494682,1249,0
lift,contextual,en,slot_institutional_en_v3:mediation,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T>TinyLlama/TinyLlama-1.1B-Chat-v1.0,0.0006794651170660092,1247,0
lift,contextual,en,slot_institutional_en_v3:mediation,Zyphra/Zamba2-7B>Zyphra/Zamba2-7B-Instruct,-0.0048286982670619405,1239,0
lift,contextual,en,slot_institutional_en_v3:mediation,allenai/OLMo-2-0425-1B>allenai/OLMo-2-0425-1B-Instruct,-0.016370139664091087,1242,0
lift,contextual,en,slot_institutional_en_v3:mediation,allenai/OLMoE-1B-7B-0125>allenai/OLMoE-1B-7B-0125-Instruct,-0.022976736676498685,1223,0
lift,contextual,en,slot_institutional_en_v3:mediation,allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Instruct,-0.0405326712251222,1176,0
lift,contextual,en,slot_institutional_en_v3:mediation,allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,-0.020524948297183307,1207,0
lift,contextual,en,slot_institutional_en_v3:mediation,allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,-0.019947661094519335,1254,0
lift,contextual,en,slot_institutional_en_v3:mediation,baichuan-inc/Baichuan2-7B-Base>baichuan-inc/Baichuan2-7B-Chat,-0.02145976918517434,1244,0
lift,contextual,en,slot_institutional_en_v3:mediation,bigscience/bloom-7b1>bigscience/bloomz-7b1,-0.004972792168450742,1241,0
lift,contextual,en,slot_institutional_en_v3:mediation,croissantllm/CroissantLLMBase>croissantllm/CroissantLLMChat-v0.1,-0.018828172885631513,1209,0
lift,contextual,en,slot_institutional_en_v3:mediation,deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,-0.005347112927187675,1247,0
lift,contextual,en,slot_institutional_en_v3:mediation,gl198976/mpt-7b>gl198976/mpt-7b-instruct,0.011104047224325718,1263,0
lift,contextual,en,slot_institutional_en_v3:mediation,google/gemma-2-9b>google/gemma-2-9b-it,-0.020781973980206078,1248,0
lift,contextual,en,slot_institutional_en_v3:mediation,google/recurrentgemma-9b>google/recurrentgemma-9b-it,-0.022862147859004287,1231,0
lift,contextual,en,slot_institutional_en_v3:mediation,huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,0.006274033712298287,1219,0
lift,contextual,en,slot_institutional_en_v3:mediation,ibm-granite/granite-3.0-8b-base>ibm-granite/granite-3.0-8b-instruct,-0.003221421984112367,1238,0
lift,contextual,en,slot_institutional_en_v3:mediation,inceptionai/jais-family-6p7b>inceptionai/jais-family-6p7b-chat,-0.0006251087675279822,1203,0
lift,contextual,en,slot_institutional_en_v3:mediation,internlm/internlm2-base-7b>internlm/internlm2-chat-7b,0.0013926829975878575,1248,0
lift,contextual,en,slot_institutional_en_v3:mediation,kakaocorp/kanana-1.5-8b-base>kakaocorp/kanana-1.5-8b-instruct-2505,-0.07474351297822611,630,0
lift,contextual,en,slot_institutional_en_v3:mediation,kakaocorp/kanana-2-3b-base>kakaocorp/kanana-2-3b-instruct,-0.03524244499596118,1250,0
lift,contextual,en,slot_institutional_en_v3:mediation,llm-jp/llm-jp-3-7.2b>llm-jp/llm-jp-3-7.2b-instruct3,-0.012854386475351547,1212,0
lift,contextual,en,slot_institutional_en_v3:mediation,m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,-0.006231921028801058,1238,0
lift,contextual,en,slot_institutional_en_v3:mediation,m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,0.004593573936272098,1225,0
lift,contextual,en,slot_institutional_en_v3:mediation,meta-llama/Llama-3.1-70B>meta-llama/Llama-3.1-70B-Instruct,-0.006129443121959449,1252,0
lift,contextual,en,slot_institutional_en_v3:mediation,meta-llama/Llama-3.1-8B>meta-llama/Llama-3.1-8B-Instruct,-0.007429031120077501,1243,0
lift,contextual,en,slot_institutional_en_v3:mediation,mistralai/Mistral-7B-v0.1>mistralai/Mistral-7B-Instruct-v0.1,-0.03389015439155431,1237,0
lift,contextual,en,slot_institutional_en_v3:mediation,openGPT-X/Teuken-7B-base-v0.6>openGPT-X/Teuken-7B-instruct-v0.6,-0.015876526820679256,1219,0
lift,contextual,en,slot_institutional_en_v3:mediation,openbmb/MiniCPM5-1B-Base>openbmb/MiniCPM5-1B,-0.0057015871094323965,1176,0
lift,contextual,en,slot_institutional_en_v3:mediation,stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-1_6b-chat,-0.008966493339154672,1233,0
lift,contextual,en,slot_institutional_en_v3:mediation,team-hatakeyama-phase2/Tanuki-8B-base-v1.0>weblab-GENIAC/Tanuki-8B-dpo-v1.0,0.00984930961212561,1245,0
lift,contextual,en,slot_institutional_en_v3:mediation,tiiuae/Falcon-H1-1.5B-Base>tiiuae/Falcon-H1-1.5B-Instruct,-0.027986747933168674,1236,0
lift,contextual,en,slot_institutional_en_v3:mediation,tiiuae/Falcon-H1-7B-Base>tiiuae/Falcon-H1-7B-Instruct,-0.021002854023422446,1244,0
lift,contextual,en,slot_institutional_en_v3:mediation,tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,-0.04050745115476433,1242,0
lift,contextual,en,slot_institutional_en_v3:mediation,tiiuae/falcon-7b>tiiuae/falcon-7b-instruct,-0.002307167879849443,1231,0
lift,contextual,en,slot_institutional_en_v3:mediation,tiiuae/falcon-mamba-7b>tiiuae/falcon-mamba-7b-instruct,-0.014699313129076779,1253,0
lift,contextual,en,slot_institutional_en_v3:mediation,togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,0.016391119762426066,1125,0
lift,contextual,en,slot_institutional_en_v3:mediation,zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,-0.004245955263313434,1229,0
lift,contextual,en,slot_institutional_en_v3:procedural,01-ai/Yi-1.5-9B>01-ai/Yi-1.5-9B-Chat,0.02471635114298369,1247,0
lift,contextual,en,slot_institutional_en_v3:procedural,BAAI/Aquila2-7B>BAAI/AquilaChat2-7B,0.0990372807631175,1180,0
lift,contextual,en,slot_institutional_en_v3:procedural,BSC-LT/salamandra-7b>BSC-LT/salamandra-7b-instruct,0.008359361886894512,1258,0
lift,contextual,en,slot_institutional_en_v3:procedural,EleutherAI/pythia-2.8b>ContextualAI/archangel_sft-dpo_pythia2-8b,-0.004356480206207198,1239,0
lift,contextual,en,slot_institutional_en_v3:procedural,EleutherAI/pythia-6.9b>lomahony/eleuther-pythia6.9b-hh-dpo,0.00691023117487199,1239,0
lift,contextual,en,slot_institutional_en_v3:procedural,HuggingFaceTB/SmolLM2-360M>HuggingFaceTB/SmolLM2-360M-Instruct,-0.0019643179037240406,1216,0
lift,contextual,en,slot_institutional_en_v3:procedural,HuggingFaceTB/SmolLM3-3B-Base>HuggingFaceTB/SmolLM3-3B,-0.00271960471570849,1252,0
lift,contextual,en,slot_institutional_en_v3:procedural,LLM360/Amber>LLM360/AmberSafe,-0.00048635936343004974,1215,0
